!Series_title	"Strong Time Dependence of the 76-Gene Prognostic Signature"
!Series_geo_accession	"GSE7390"
!Series_status	"Public on Jun 11 2007"
!Series_submission_date	"Mar 28 2007"
!Series_last_update_date	"Aug 10 2018"
!Series_pubmed_id	"17545524"
!Series_pubmed_id	"25788628"
!Series_summary	"Background: Recently a 76-gene prognostic signature able to predict distant metastases in lymph node-negative (N-) breast cancer patients was reported. The aims of this study conducted by TRANSBIG were to independently validate these results and to compare the outcome with clinical risk assessment. Materials and Methods: Gene expression profiling of frozen samples from 198 N- systemically untreated patients was performed at the Bordet Institute, blinded to clinical data and independent of Veridex. Genomic risk was defined by Veridex, blinded to clinical data. Survival analyses, done by an independent statistician, were performed with the genomic risk and adjusted for the clinical risk, defined by Adjuvant!Online. Results: The actual 5- and 10-year time to distant metastasis (TDM) were 98% (88%-100%) and 94% (83%-98%) respectively for the good profile group and 76% (68%- 82%) and 73% (65%-79%) for the poor profile group. The actual 5- and 10-year overall survival (OS) were 98% (88%-100%) and 87% (73%-94%) respectively for the good profile group and 84% (77%-89%) and 72% (63%-78%) for the poor profile group. We observed a strong time-dependency of this signature, leading to an adjusted HR of 13.58 (1.85-99.63) and 8.20 (1.10-60.90) at 5 years, and 5.11 (1.57-16.67) and 2.55 (1.07-6.10) at 10 years for TDM and OS respectively. Conclusion: This independent validation confirmed the performance of the 76-gene signature and adds to the growing evidence that gene expression signatures are of clinical relevance, especially for identifying patients at high risk of early distant metastases."
"200822_x_at"	13.72052947	13.01622703	12.32927511	12.85531043	12.76732529	12.30175529	14.03117602	12.38840073	12.50529456	12.54505181	13.7720884	12.20702371	12.85805543	12.5028601	12.03864861	12.74814377	12.94267793	13.45591906	12.95575111	12.46385062	12.62716655	13.06070078	12.41089499	12.3784249	12.36097974	13.25017474	12.18008763	12.11205568	13.74209771	12.69187562	12.03199654	13.13028708	12.24734804	12.56655822	11.85479192	12.20786538	12.41649272	12.37659602	12.96700751	12.64111584	13.46818622	12.50202607	12.53894325	12.87312708	12.88980216	11.92020217	12.85601099	12.66516025	12.33010584	12.62547999	13.29915983	12.66791736	12.89638851	12.51813533	12.30292416	12.81071758	13.12942529	12.62321861	13.36733138	13.12069027	12.5851838	12.86895205	11.5999145	12.65290544	12.97861338	12.05500086	12.32734616	13.03584673	13.04667865	14.5759451	12.32852607	12.7040911	12.69436255	12.43000686	12.88858863	12.48938866	12.59314217	12.66468621	13.02691414	12.49868917	11.30794407	13.25640075	13.01554879	12.30449554	12.87391009	13.62335872	12.27578491	11.63699376	12.51578727	12.3765946	13.5620521	11.84975769	12.68088367	12.81074956	12.6060277	12.37635906	13.14641544	11.32856041	13.3455983	11.49212641	12.10818524	11.92105672	12.52965985	11.44526574	12.48822434	11.77388956	11.81421177	12.40735346	12.02065688	12.06127208	11.81973338	11.98622469	11.88878134	12.39494896	12.82325901	12.47560573	13.17245201	12.0363675	12.04469678	12.14965028	12.52920114	12.38575002	11.70434108	11.78303328	13.33073538	12.57439921	12.78675233	13.7854324	13.52927718	11.94391582	12.76825662	12.45196878	12.77030558	12.39931717	12.21979397	12.44586809	13.29192759	12.13544145	13.58283768	11.5412615	12.31909231	12.46106397	12.55772803	12.12805744	11.99901744	11.82329155	12.18870529	11.63874413	11.60431315	12.91493202	12.55045036	12.00071079	12.37945904	12.61510567	12.22553717	12.11499936	12.22028992	11.70716706	12.44743288	12.36070497	11.92546207	12.71245287	12.23314433	12.71059746	12.14382597	12.42165417	12.12404374	12.56151201	12.93669606	12.16225439	13.33342744	13.14981641	12.9004492	13.45435221	12.87734831	13.47880908	12.48818789	12.42764859	12.22115352	12.43608187	13.14999848	12.80846926	11.78613728	12.31728566	12.63963428	12.79803508	12.8016097	13.04429391	12.60793052	12.19733863	13.01920854	12.55125733	12.01294479	14.0065966	13.10917869	12.38074204	12.49034578	12.64935343
"200823_x_at"	14.18387937	13.68548122	14.51165763	14.49921257	13.72509421	14.51081259	14.10363904	14.2960572	14.78806481	13.99014705	13.82300669	15.33368066	14.15277986	13.91562586	15.28903461	15.15751681	14.24318765	14.44227669	14.68889474	15.13960409	13.16666817	12.293707	14.50655445	14.28952968	13.08746508	15.06077246	14.41704928	15.38949431	13.69222401	14.43583432	14.21291066	14.46422397	13.89124195	13.21251007	14.43294192	12.70315169	13.41625717	14.84282317	14.28035768	14.41571979	13.27579854	13.45319615	14.33543467	14.96889314	13.77114989	14.85239922	15.73318423	14.00603916	14.81053098	14.43548532	13.39896462	14.53973759	13.99028627	14.55701734	13.70926422	13.59814666	14.64083441	14.91936747	14.00905076	13.8288504	13.96573017	14.82124551	14.44463603	15.08625613	14.17799706	14.2957774	15.56948397	14.99771414	13.99278581	13.91371294	14.55587563	13.38821897	15.22882894	14.33326448	14.32909178	14.35312886	14.72409605	14.74203904	14.48040473	15.12215805	14.87489147	13.41540431	15.59895621	14.23868306	14.31648137	14.11651525	13.68833476	14.30050479	14.62236645	14.40281542	13.46022044	14.56020627	13.75928021	14.31748634	13.97828533	13.91442421	13.84696484	13.63208636	14.79311565	14.43423114	14.05417573	14.12368771	14.98175297	14.59076373	14.69881494	15.18529284	14.89863596	14.46014272	14.74090324	14.25974764	13.09524622	14.33833144	13.49856732	13.67114101	14.12487129	14.16964597	13.80863335	14.1075304	13.37062566	13.67699389	14.25135046	13.67917934	14.26382195	14.91593286	13.86093321	13.94649923	14.39791605	13.69463525	13.43025484	14.34528277	14.29819411	14.26995649	14.1896152	14.33016442	14.24819966	13.51113199	13.84389181	13.97481407	14.35287476	14.87233833	13.7950338	14.6003156	14.39388358	13.75545911	14.47484049	13.93038929	13.94036234	14.30757996	13.85420781	13.26473231	13.9751691	14.16521268	14.19565035	14.87220603	13.80442593	13.6933244	13.8597758	14.35661534	14.27901788	14.61955377	13.64736691	14.68762497	14.29002569	13.68937113	13.98784646	13.5311163	14.41544418	13.86208938	14.46646407	14.11413776	13.11404885	14.01730393	14.99793698	13.5695453	13.22585512	13.51533216	14.29279753	13.69574858	14.38764527	14.40686854	13.60840071	13.25093547	14.54322724	14.8174376	13.15361345	15.04249345	14.7865831	14.90948467	14.48441398	13.88786804	13.86113857	14.17280598	15.53449746	13.8846803	13.91004742	15.01396516	14.80652088	13.9561455
"200824_at"	10.2756721	9.638461793	11.77208401	10.69214033	9.609051216	12.38389852	12.63705214	11.01237239	8.230360145	10.72249459	9.817281461	10.76494735	12.8525946	10.33895528	11.02346285	9.047797691	10.18678469	10.46705624	10.41040146	10.07882369	11.7341032	11.928063	10.93837561	11.59191607	11.06639576	10.7260799	10.93210494	11.19506295	11.50031654	10.06789135	10.12263904	10.37474393	9.393224847	10.23043396	9.891826816	9.686469809	11.70512473	10.32693549	13.08644587	12.61977354	12.38157403	9.114387473	11.41438249	10.74188324	10.05437872	10.81650503	11.93004913	9.822534064	9.847991463	10.46851981	12.08766055	10.88395905	12.74588088	12.19908096	10.39545307	9.392815006	10.11666798	9.789489254	11.84010064	10.3251088	10.67813887	12.14273144	10.53168866	11.30351363	10.48411362	11.66804084	12.06834145	11.76817093	10.45442417	13.6328779	11.27900906	11.71834469	11.14263353	10.63493538	9.900208788	10.04822785	11.37604086	11.58896289	12.8828414	10.69451065	10.9560659	12.55426785	10.80084116	11.52361088	11.04673026	11.60965443	9.460181173	10.59301946	9.193428531	9.982309445	11.87685826	10.95603783	9.630960835	11.32534103	11.91622785	12.02697479	9.63835948	12.43550462	12.8459413	9.218573575	12.46488391	9.989532911	10.08686182	11.16425769	10.11909434	10.428357	10.53866231	10.28554327	12.52675627	10.92950548	9.274757114	10.99569103	10.68191809	10.07222451	11.11880474	10.79550802	11.82679534	10.60276247	12.15579509	11.12067622	10.796595	10.72113434	11.1907883	9.201161261	11.98285543	9.881236843	11.37765143	11.60332008	12.22447294	8.847071636	10.25212753	10.39676772	9.89469312	9.026601077	10.40920497	12.28926183	11.32324271	9.735893121	11.72595376	10.78636582	8.730920029	9.260943846	12.29705667	11.68514516	11.27946944	10.10442077	9.681657838	9.52906699	10.40800286	11.37588122	12.75597719	10.80164206	10.17557975	8.848580992	11.22632964	10.07111058	9.944123333	10.1708515	10.89774401	10.76769409	10.47190045	10.61225852	10.61521225	9.691098957	9.465259399	9.545530727	11.2443667	8.995147873	9.386426299	11.89940188	11.51785136	9.976616512	9.927065474	10.32820029	11.73227163	9.798841935	10.46399406	11.46874789	11.30407974	11.5391844	11.7959132	9.670696701	10.55563184	10.05896622	11.09019684	11.41723016	10.16735424	12.29821322	10.03011401	9.853101566	11.66204549	10.62984481	10.73191474	13.71718997	12.72766765	9.974993833	10.68822273	12.35036608
"200825_s_at"	10.37251645	9.958770627	10.91619551	10.88666137	11.72348791	10.6394603	11.5863854	10.04297293	10.73049468	10.2102076	11.23804288	9.9363941	10.74387776	12.03556561	10.75563439	11.92555723	10.57426749	11.46501927	11.23209185	10.73622246	11.25583444	10.76050177	10.69854853	9.915949224	10.48662284	11.13232198	10.79955698	10.7452193	10.83842695	10.74369282	11.40268829	10.16378754	10.97715825	11.41571646	11.12964508	10.48749999	10.72724472	9.610357553	11.11988807	10.58039104	11.80351253	10.28539397	10.78312991	10.90024513	10.44425974	10.15056934	10.63512948	10.51943048	10.25967403	10.61333136	10.67006468	10.61840936	10.25822728	10.61957192	10.71525917	10.63027101	10.46084773	9.654361615	11.36275214	10.85544666	10.84592946	10.62982205	9.957762444	9.824074137	10.05649331	9.733399045	9.84242489	10.38419937	10.84258923	10.35279385	11.10951081	10.73957152	9.744255808	10.35791878	10.27458185	9.676507612	11.11561391	11.50687184	9.000315857	10.53697852	11.1813821	10.9969138	10.48897366	10.89625853	10.50411397	11.54747289	9.927824873	9.663410665	9.985505189	10.24996167	10.44934943	9.936477062	10.24453297	11.22823955	11.269786	12.0773145	11.24694037	9.931403554	9.737154277	9.985564623	10.64103407	10.20783544	9.949036953	10.30059614	10.78194984	10.86751319	10.57043628	10.08947171	9.799709984	10.45497519	10.87228497	10.8831755	11.62257244	10.39813286	11.28095769	11.08019806	11.22680285	10.66617453	10.53218419	10.58137222	10.36431704	11.1182987	10.90193634	11.02796077	11.48617628	11.39414154	10.94651092	11.12253852	11.71409426	10.09151275	10.9468542	11.2280094	11.61739899	10.34527498	11.30495918	11.10062988	10.85490385	10.86013499	11.8994887	10.36500152	10.97656811	10.95500676	10.96429854	11.57434816	10.237596	10.81001482	10.84174296	9.871032396	10.64745066	10.78101772	12.10030268	10.57016549	11.16698399	10.33630423	11.03600451	10.98924183	10.82125421	11.24707657	11.29686412	10.42091856	10.59001843	10.2207704	10.18452369	11.56371842	10.59492857	10.75035644	10.22049369	11.0934633	10.07549031	10.52143907	10.96729942	10.47765099	10.00400879	9.757626189	10.60873924	9.838506793	9.774734548	10.62862391	10.88170636	10.83223614	11.06254487	11.0065119	10.45010708	10.85643683	9.977673583	11.66736788	10.24578029	10.75893449	11.10247762	11.09267533	10.91162698	9.841332897	10.62928127	9.738949564	9.720794318	10.04143759	10.76442419	10.74169831
"200826_at"	13.3524172	13.64679147	13.5029646	14.20086657	13.11143109	13.5430217	13.63270125	13.35037385	13.84527952	13.55452629	13.58118915	13.9677168	13.92118601	13.16566569	14.30584541	13.96901402	13.62631349	12.91896932	13.19257604	14.0984556	13.03218528	12.22975093	13.50570122	13.47377997	14.24497548	13.64617236	13.32024236	13.99899438	14.1684968	13.78425137	13.26022488	13.53533809	13.06133261	13.16027371	13.22631828	13.19512682	12.97261958	14.45286189	13.6828798	13.27473331	13.61254217	13.02728793	13.4040909	13.73852035	13.36602357	13.47072394	14.20776237	13.43938639	14.19330722	13.49696228	13.24546289	13.52070831	13.35258684	13.68681431	13.89784768	13.79038786	14.34933911	13.78737779	14.0844299	13.25875724	13.29224232	13.16171519	13.71790041	14.23056151	14.2083246	13.75633813	14.69897346	14.25225138	13.9813817	14.45021555	13.74368882	13.42409128	14.22174239	13.55798057	13.87544362	13.98871336	13.79806428	14.52538991	14.13064854	14.05421053	13.27283803	13.32954537	14.11065726	13.43004323	13.41889144	13.99242614	13.55311108	13.33172951	14.34883197	13.33538201	13.34859753	13.46779634	12.80138131	13.12324674	13.2130227	13.17981706	13.74009763	12.89444684	13.84190837	13.23720932	13.08198754	13.19552037	13.24045696	13.04039964	13.37369948	14.0358778	13.57323106	13.32205678	13.38888489	13.39916602	13.00489323	13.09798706	12.73729136	13.16382249	13.52909074	13.55848617	13.04051931	13.12109603	13.51697879	13.14464294	13.23532164	13.27447091	13.54899192	13.34964461	12.92249413	13.10225609	13.50677391	13.08585688	13.41887991	13.2415707	13.61690223	13.25471582	13.04320627	13.19020544	13.16902903	12.99608337	13.06842217	13.1713467	13.52348634	13.01362036	14.01441095	13.40267597	13.60991782	13.14979391	13.14251372	12.72835824	13.24131871	13.03059957	12.50215695	13.29876743	13.17712274	13.20125731	12.77466435	13.34341489	13.00855813	13.05568475	13.01096018	13.17432347	13.3207931	13.47920933	12.94730305	13.69718051	13.17745816	12.92097696	13.56879129	13.8681054	13.45804864	13.39378174	14.41051827	12.89370851	13.31640548	13.69897543	13.97575579	13.9270187	13.69257669	13.87196471	13.5301711	13.34117026	13.80998425	13.11088547	12.74334329	12.87960102	13.17359044	13.8916586	13.45826322	14.20689309	14.17300495	13.76992658	12.92488662	12.71254301	14.85838312	13.69435652	13.7021201	14.21668223	13.69493288	13.67936122	14.04197256	13.60462099
"200827_at"	10.03589818	9.01710628	10.59832282	8.211039335	9.532252089	9.088447006	11.54821991	9.330852831	8.598196325	9.217347122	8.9160018	9.238632262	9.370885738	9.569924023	8.919731611	8.927177236	9.13930288	9.688635257	9.264425109	9.138731686	9.849047816	11.06708656	9.236995246	9.13887967	9.927500297	9.459327306	9.510594821	9.802503888	10.50045325	8.508824973	8.987895134	9.442720611	8.689850325	9.085909771	9.314920341	9.356707412	9.652092917	9.135766688	9.744037233	9.509660365	9.938981524	8.855323826	8.905086217	9.728351224	8.86408984	8.963304455	9.34468134	9.062386533	8.356423525	8.760744919	9.876927599	8.779417038	9.469187928	8.89015215	9.926785252	9.322983515	8.726933761	8.613961396	10.32091193	11.72332444	9.333110471	8.934775519	9.570034905	8.99241426	8.873197929	9.109772812	8.652191897	9.295891824	9.394269927	9.715930668	9.353657726	9.794952556	8.010687704	9.448419748	9.130457111	9.227006892	9.69573805	9.921776793	9.449343317	9.495003345	9.484131407	10.69951007	9.329333317	9.67214713	9.493696914	11.0078056	9.468225118	9.44374272	9.309801095	9.207781183	10.30853535	8.779677605	10.01881228	9.404899841	9.47440503	11.63097613	9.70772585	9.386314374	9.670850685	9.134323978	10.54941877	9.229201815	9.658688281	7.455950896	9.213565076	9.226392353	9.427383391	9.095547038	10.54597174	10.69142319	8.552981738	9.842277716	9.823971065	9.867326114	11.07497679	10.06280806	10.78640354	9.267215736	10.04694286	9.509422717	9.250822328	9.030735702	9.014896895	8.990476407	11.22402154	9.346840168	9.336858085	9.990908156	10.99460383	8.878556402	10.33939102	9.638900114	9.255625584	9.087537169	9.374057513	9.991540667	8.75787885	7.572869669	9.058490204	9.139699921	9.358509303	8.711496176	9.657142995	9.027640082	9.775020395	9.273562561	9.236138643	9.390506015	10.02534814	8.776638933	11.35297803	9.546927242	9.302353721	8.495104775	10.29172236	9.491330448	9.204338343	9.271863984	9.850919698	9.337680627	9.386643711	9.268865806	9.104046821	9.49023826	9.319814169	8.753626454	9.44311524	8.851444026	8.404259917	9.387867613	10.79880388	9.100985133	8.396570537	9.428632138	9.937586463	8.82547106	8.976375011	9.924014505	9.270047356	9.516635744	9.808019784	9.723359358	9.781498663	9.504794475	8.858908143	8.601601916	8.554827781	9.596039179	9.121240712	8.978081088	9.956910356	9.524028029	8.410283854	9.104645012	11.2521426	8.812040819	9.06998275	10.54427296
"200828_s_at"	11.60252683	11.82323909	11.41530483	12.11049144	11.71355454	11.55847528	11.79280215	11.51752911	11.95072548	11.42109368	11.87447638	11.51839465	12.13480825	11.45320044	11.4679629	11.8741565	11.51169335	11.6999657	11.8930706	11.95688349	10.73832103	11.4267896	11.70565445	11.73719267	11.63389896	12.02577698	11.00200539	11.3864353	11.88293147	11.29608688	11.41600318	11.05867775	11.64419872	11.27408669	11.3110475	10.78478361	11.74139645	11.97947802	11.59025504	11.69517967	11.39647695	12.21925648	11.71510321	11.33567555	12.03459166	11.57371508	11.26362674	11.6095961	11.77197582	11.87830636	11.62252721	11.25499495	11.87374727	11.85268644	12.45982456	11.68948177	10.9378964	10.84474492	11.57813945	12.07035442	11.74641858	11.63278262	11.16432193	10.85404619	12.08645784	11.70071725	11.5429821	11.15783391	11.82350156	11.68944892	11.60218879	11.66611679	11.32282634	11.8042241	11.40401545	12.0256279	11.38750986	11.94693573	11.61603389	11.81658606	11.51629455	11.62846047	11.42350529	12.12163338	11.35043803	11.44046594	11.55832882	11.32702178	11.32777871	11.3347463	11.59927573	10.84330759	11.83126231	11.79999542	11.30044997	11.58779203	11.57441896	11.13876911	12.00276032	11.60504439	11.56031143	11.35608239	11.06605872	11.41911578	11.79336807	11.06558129	10.8167079	11.12646002	11.87854102	11.31534315	11.14085506	11.30137133	11.78018852	11.57814478	11.5285176	12.09846063	11.44483337	11.73763447	12.34070068	11.92140471	11.74455203	11.32244346	11.54245785	11.9732639	11.23147952	11.36661085	11.04892541	11.6615033	11.43160533	11.50704728	11.80495381	11.25750124	11.78256535	12.07353551	11.61814372	11.61108903	11.84012512	11.82178998	11.17858878	11.33203771	11.88022384	11.36273232	11.64231547	11.32282727	11.14415584	11.26539764	11.46144847	11.35690616	10.77429225	11.70297513	11.69058438	11.88243015	11.22621623	12.14099041	11.5288435	11.59423378	11.7400928	11.53517853	10.60319938	11.04659884	11.28395368	12.00617786	11.6267319	11.45846655	11.75529676	12.11896765	11.66148	11.10490824	11.27760362	11.52900347	11.92762354	11.4813335	11.53522782	12.24112023	11.67329463	11.58184256	11.36788689	11.76463681	11.38522229	11.34518435	11.52192532	12.04623315	11.92453033	12.06948858	11.38222419	11.9476243	11.62904758	11.30893485	11.72805913	11.70876939	12.16262663	11.67686943	11.03706182	11.4787077	11.92311105	11.63085362	11.92428353	11.97800366
"200829_x_at"	10.80132979	10.88489287	11.26046692	10.99419376	10.64445177	10.9235827	11.10225609	11.01449135	11.47074909	11.31281818	11.03366406	10.88241623	11.12959261	11.08149685	11.08828965	10.82241448	11.3849973	10.69613287	10.91366759	11.30362947	11.15203874	11.44028193	11.12358729	11.49671815	11.23887502	11.38390807	10.91127967	10.96254413	11.32613445	11.24282378	11.31528806	10.93816128	11.18643159	10.70162075	10.92938886	11.04538762	11.09005546	10.94956801	11.0906979	11.0048491	10.62160783	11.13551527	11.00001356	11.35347427	11.58964947	10.75236802	11.38963709	11.16208386	11.49507012	11.07953644	10.96456882	11.18320765	11.23812684	10.76727982	11.46259087	11.04735791	10.61646998	10.4033922	10.9438123	11.13104316	11.0556255	10.84506942	10.87111858	10.57838668	11.36974085	10.91202295	10.93417387	11.02433779	11.18281412	11.10177339	10.88531549	10.92175576	11.1113021	11.01936479	10.8102423	11.3593293	10.801281	11.16227812	11.25892795	10.70698845	10.97672393	10.75399613	10.7625459	11.22846042	11.11503051	10.69809117	10.92444944	10.81626041	11.36667902	11.40485637	11.40122012	10.51021757	10.88944495	10.88804319	10.57907154	10.81993449	10.95776887	10.6728506	11.29824069	11.332698	10.90728135	10.90595487	10.8189055	11.0553439	10.95594933	10.57176334	10.44763846	11.12759732	11.53637438	11.25884652	10.40966636	10.89221477	11.09385914	10.94078835	11.21821055	11.18270671	11.19418394	10.84360015	11.41340897	11.30352342	10.7787181	10.94649633	11.10473954	10.73724176	10.96687171	10.952889	11.09655744	11.24518999	11.48453109	11.10622037	11.35462435	10.77487913	11.25015873	11.35361067	11.04879989	10.75210043	11.31100108	11.33347953	11.30493028	11.18033322	10.9062875	11.14768875	10.57453032	11.05534693	10.90454168	11.25831018	10.93972022	11.05306753	10.96986309	11.45446573	11.08628344	11.25393022	11.0943174	10.99433652	11.07288538	11.02633293	11.04732769	10.71988025	10.85617527	11.06538411	10.70001274	11.16106589	11.17576211	11.04917321	10.64064968	11.15462697	10.52778999	10.67065723	10.80475793	10.74249047	11.0062045	10.97338657	10.66245297	11.30995001	10.89321612	11.19100758	10.62081617	11.43246209	10.8077503	10.55061187	10.45525919	11.20536958	10.97070728	11.11020237	10.65399685	11.47645183	10.84401721	10.75109745	10.85215123	10.7759951	11.44914935	10.95920234	11.2725307	11.09257098	11.17699948	10.71908773	10.95946775	10.97424567
"200830_at"	11.79901151	10.91640564	11.57601399	12.18994185	11.55138915	11.24580031	12.52319159	10.87174302	11.39195925	11.39066809	12.27293742	11.05021431	11.07993092	11.56651297	11.41722984	11.41521704	12.18184216	11.15500352	11.98305609	11.13473423	11.77074014	11.64824131	11.13639714	11.9588185	11.18239276	11.52986879	11.14754711	10.92771035	11.65107701	11.0089208	11.15433542	11.27831536	11.40874	11.74478818	11.11420951	12.10244628	12.086545	11.19842598	11.77176046	11.47153358	12.01405941	11.44292516	11.95663899	11.67788866	12.12448183	10.43883628	11.25141759	11.12503039	11.54391165	11.50624981	11.58163771	11.78733801	12.11325408	11.12409636	11.46243036	11.63695304	11.74228372	11.29750776	11.88532964	11.00855052	11.23268197	11.78753111	11.2044807	11.03770484	11.2202977	11.29147334	11.27152726	11.02578261	11.45643882	11.3457779	11.09863319	11.33010079	10.78525242	11.41258041	11.17591131	11.48308919	11.59669661	11.44017598	10.52207352	11.44145243	10.99232397	11.36059054	11.39606173	11.53288244	11.47757602	12.16808115	11.20103349	11.05674047	11.47363767	11.33439124	11.6894468	10.92894728	11.43933615	11.81236318	11.22753506	11.96694674	11.50208138	11.22076443	11.24605792	11.38211648	11.32558317	11.37734473	11.18485899	11.17208977	10.50777107	11.13703626	11.0227563	10.73392672	11.33565716	11.47028033	11.80929216	11.20740648	10.93998782	11.3511992	11.01584198	11.02009366	11.69081438	11.01112072	12.14198353	11.42297976	11.72968889	11.4865285	11.68595133	11.09088675	12.20704004	11.39893342	11.03699679	11.04636393	11.95079031	11.45740549	11.70003744	10.95871267	11.91141025	11.79029497	11.0777653	11.84724344	11.77140241	11.54415432	11.8101954	11.10000855	12.47183207	11.35010056	10.55737305	11.17485346	10.95512106	11.36324461	11.22414019	11.61839283	10.92951812	11.94421188	12.10523437	11.12692232	11.1176884	11.8335133	11.04958775	11.04755746	11.26436202	11.60505476	11.02624446	11.61211368	10.65048796	11.24706304	10.87801894	11.25423635	11.24062722	13.22810772	11.15454515	11.28423601	11.52904484	10.83549666	10.98033525	11.15762318	10.98327321	11.55238059	11.5778527	10.9745407	11.0665098	11.33730741	11.11654102	11.63162517	11.19511198	11.47527962	11.18836567	11.36157558	11.41698723	11.55002891	10.75838506	11.19445092	10.59686813	10.8320923	11.80515491	10.94462399	11.0511556	11.37259091	11.72247656	11.18830269	11.31632366	10.98597849
"200831_s_at"	10.27388668	10.30947521	8.346965484	10.68997584	9.709273161	9.620266705	9.875163979	10.25469326	10.01126238	8.73369547	11.75616385	9.585594863	8.769176775	11.86065183	10.87905554	8.863023212	7.056975662	10.39703595	9.598483327	10.06674863	8.862111569	9.159793662	8.38506889	10.81981327	9.30184392	9.901834808	10.29609254	9.166399979	9.74269396	8.227201586	11.4086032	10.62480541	10.28821145	11.25540495	9.072926787	10.87543777	10.86253364	8.39882315	9.441098653	10.30592459	8.433432584	11.51598075	9.935583524	9.942735029	10.19879867	6.850913664	11.32057229	9.278675868	9.965643427	10.91607148	8.339564722	11.10133125	9.0480901	10.05386998	10.29341028	9.782733212	11.42383251	9.992499617	8.82172658	9.131450561	10.17197732	10.68244056	12.05151938	10.14661489	9.075111594	9.524998564	10.16478022	8.733857332	9.036096397	8.340554312	8.508761521	8.947237491	7.667412593	9.136676613	9.885901054	9.507692204	9.616308717	9.751807366	7.446876204	10.29474929	10.79752124	9.346294119	9.017349002	9.922887828	9.396594967	9.569297092	9.177173564	11.63567147	10.44697941	10.37808534	8.692127307	10.19144799	11.3434587	6.512276924	11.30820265	9.917303167	9.032516363	9.920767314	9.948083631	11.54720549	8.664848459	10.83632626	10.99139466	6.757435921	11.84788461	8.855587746	10.07800444	9.929509172	9.333206595	10.04052574	9.973737243	11.34124941	9.798915048	11.13536523	8.470459206	10.43196763	8.923614292	8.930301082	7.876712599	9.560242412	11.35724433	10.27744974	9.827058037	9.23714947	10.33837983	11.77205733	8.827954549	8.320356102	8.29908911	10.62851147	11.26993785	8.494436979	11.68448671	10.82682766	9.518489167	9.18057105	7.877648671	11.07621508	8.745536251	8.126023691	12.58233978	10.12387869	9.802282192	11.01976199	8.337076721	7.82606295	9.628224099	10.74538879	9.523411813	8.22859172	9.45500644	9.02007632	9.141004967	10.36738578	10.4262932	10.20623597	9.420105025	10.34065694	8.158284875	10.02665014	9.730409766	8.861429465	7.621852867	8.293574462	11.88593919	8.267938396	7.895454509	9.528322312	9.93570521	12.47928907	9.627283195	10.82151131	9.194087846	10.11634628	8.0914066	9.386518859	8.592066565	8.833132734	9.893079744	11.27079108	9.971112692	10.86408405	8.647993657	9.437858551	10.51216577	8.036387895	8.211673442	9.875884479	10.63732213	9.550786834	9.538038646	10.15197373	7.986266359	7.886348773	8.883326052	9.940773057	10.79084608	9.677325447
"200832_s_at"	12.19545928	12.14134902	10.67239735	12.74095919	11.6819791	11.64220829	11.50240821	10.93555688	11.52870025	10.98066839	13.32762797	11.85040493	11.02080915	13.11343449	12.19629198	10.37508326	9.63657601	11.75464629	12.07635845	11.1718922	11.7648618	11.15144184	10.30494701	12.54159598	11.23209936	11.98779848	12.75165975	11.11067563	11.99911724	11.82863739	13.11966589	12.99636796	13.00207244	13.32915066	11.72054876	12.90097344	12.43849298	10.89931172	11.99677962	12.00199219	10.40924314	13.42920032	12.49104129	11.71956054	12.04853652	8.270741527	13.05767916	11.39566668	11.64409335	12.91473742	10.58664938	12.24513561	11.40013174	11.80538052	12.72449315	11.96519258	12.62925541	12.39033101	10.40567064	10.37128675	12.47764816	11.88556159	12.84688689	12.20412423	11.25593368	11.66755451	11.08652287	10.62229764	11.17634897	9.963366349	10.75605888	10.40411642	10.34893805	10.60998194	11.56344255	11.49678899	11.81414859	11.30981186	9.651689961	12.5890971	12.6400599	11.47361364	11.30311391	12.29874233	11.83302668	11.31673715	12.05651252	13.69207739	13.55697514	13.03753408	11.67377058	12.24824707	13.13283936	8.504676981	13.09166497	12.03984432	11.49656625	10.99081724	12.35011664	13.80242808	10.35170115	13.44225348	11.85314956	8.898559394	12.04815503	11.56682112	10.81981026	12.18910162	10.50996209	11.30415373	11.97529031	12.35997995	10.50408623	13.03979515	10.69438552	12.44531286	10.31712782	9.851560997	9.565387915	11.49318288	13.18041555	12.67982683	11.37133569	11.30900173	11.88028431	13.83862985	10.42812563	10.34436671	11.34616609	13.39413692	12.73591981	10.69210871	13.44876797	13.60311881	11.75499942	11.57008504	8.69327833	13.09071617	12.07753407	9.45904545	13.23142946	12.41974768	11.82535964	13.35984182	10.92598116	10.75214937	11.66302231	12.85038923	11.83941032	9.721033554	10.34892246	10.80119038	11.25696015	12.43989858	12.15337572	12.32530159	11.79875255	11.97204322	10.6026984	13.04362438	11.31467277	10.51481653	10.07886771	10.4325676	13.69014574	10.06146727	9.62634547	11.94009884	12.4242583	12.98778574	10.56882114	12.41644011	11.74394784	12.41593195	10.00086357	11.86228126	10.62439856	10.84666833	11.80826153	12.56520094	11.77692595	13.1837963	10.25096799	11.46829099	12.53562028	10.57097226	9.309336779	10.898563	12.54512657	11.51006384	11.53830873	11.89641187	11.38688664	10.12145665	10.70005358	11.71817518	12.82975555	10.6385403
